# LTER Weather Station - Daily Precip and Air Temp
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/7
# The newest version of the data https://lter.kbs.msu.edu/datatables/7.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/5.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# date		date of observation
# precipitation	millimeter	liquid-equivalent depth of precipitation for the date
# flag_precip		first letter only, representing:  Good, Questionable, Missing, Estimated, or Trace
# air_temp_mean	celsius	mean air temperature, average of all hourly means
# flag_air_temp_mean		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_max	celsius	maximum air temperature, highest of all hourly maxima
# flag_air_temp_max		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_min	celsius	minimum air temperature, lowest of all hourly minima
# flag_air_temp_min		first letter only, representing:  Good, Questionable, Missing, or Estimated
# year		year in which the date occurs
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
date,precipitation,flag_precip,air_temp_mean,flag_air_temp_mean,air_temp_max,flag_air_temp_max,air_temp_min,flag_air_temp_min,year
#,millimeter,,celsius,,celsius,,celsius,,
2019-06-06,0,,19.81,,26.16,,15.76,,2019
2019-06-05,11,,21.25,,26.01,,16.38,,2019
2019-06-04,0,,15.90,,23.91,,7.52,,2019
2019-06-03,0,,12.89,,19.83,,4.33,,2019
2019-06-02,0,,16.13,,20.05,,10.13,,2019
2019-06-01,4,,19.31,,26.20,,14.37,,2019
2019-05-31,0,,19.32,,27.37,,10.38,,2019
2019-05-30,6,,16.90,,22.37,,12.56,,2019
2019-05-29,6,,16.50,,22.78,,13.22,,2019
2019-05-28,0,,17.61,,22.67,,14.03,,2019
2019-05-27,4,,16.70,,23.78,,10.01,,2019
2019-05-26,1,,19.47,,22.43,,12.95,,2019
2019-05-25,0,,22.04,,27.24,,16.46,,2019
2019-05-24,3,,14.41,,18.89,,9.25,,2019
2019-05-23,4,,20.02,,22.46,,13.52,,2019
2019-05-22,4,,16.26,,24.20,,10.08,,2019
2019-05-21,0,,9.42,,14.86,,2.64,,2019
2019-05-20,0,,9.81,,14.24,,4.49,,2019
2019-05-19,4,,18.73,,23.24,,14.23,,2019
2019-05-18,3,,18.21,,27.61,,11.81,,2019
2019-05-17,0,,16.98,,20.47,,14.45,,2019
2019-05-16,1,,16.84,,23.43,,9.82,,2019
2019-05-15,0,,14.10,,21.91,,4.61,,2019
2019-05-14,0,,12.15,,20.59,,2.87,,2019
2019-05-13,7,,9.32,,14.96,,6.27,,2019
2019-05-12,2,,7.94,,12.15,,5.15,,2019
2019-05-11,0,,6.85,,11.36,,1.36,,2019
2019-05-10,0,,8.49,,12.15,,3.62,,2019
2019-05-09,14,,15.66,,23.33,,9.19,,2019
2019-05-08,0,,9.74,,16.14,,5.11,,2019
2019-05-07,16,,8.75,,12.37,,4.86,,2019
2019-05-06,0,,14.76,,23.24,,9.13,,2019
2019-05-05,0,,14.12,,21.76,,3.60,,2019
2019-05-04,0,,12.18,,21.13,,6.41,,2019
2019-05-03,0,,8.73,,11.44,,6.72,,2019
2019-05-02,5,,10.61,,15.51,,6.78,,2019
2019-05-01,12,,10.47,,16.29,,6.64,,2019
2019-04-30,17,,6.66,,8.16,,5.66,,2019
2019-04-29,26,,5.67,,7.36,,4.03,,2019
2019-04-28,2,,6.09,,13.62,,0.83,,2019
2019-04-27,8,,4.14,,9.09,,0.05,,2019
2019-04-26,0,,11.96,,15.04,,5.08,,2019
2019-04-25,0,,14.60,,21.16,,9.88,,2019
2019-04-24,0,,9.62,,18.87,,0.24,,2019
2019-04-23,1,,12.16,,17.98,,5.18,,2019
2019-04-22,0,,17.26,,24.58,,10.06,,2019
2019-04-21,0,,10.79,,22.84,,-0.19,,2019
2019-04-20,0,,8.15,,17.25,,1.92,,2019
2019-04-19,2,,5.28,,7.00,,3.72,,2019
2019-04-18,16,,12.80,,16.96,,4.68,,2019
2019-04-17,0,,11.76,,18.98,,7.99,,2019
2019-04-16,0,,11.21,,21.00,,3.95,,2019
2019-04-15,0,,3.87,,9.85,,-0.52,,2019
2019-04-14,20,,1.10,,3.08,,-0.96,,2019
2019-04-13,0,,5.73,,9.70,,2.05,,2019
2019-04-12,16,,9.31,,14.04,,5.14,,2019
2019-04-11,0,,4.40,,10.30,,0.00,,2019
2019-04-10,4,,4.10,,6.88,,0.41,,2019
2019-04-09,0,,11.71,,17.85,,6.02,,2019
2019-04-08,0,,15.34,,21.37,,11.90,,2019
2019-04-07,0,,14.29,,22.62,,7.92,,2019
2019-04-06,0,,10.17,,20.28,,0.38,,2019
2019-04-05,1,,4.58,,10.34,,0.98,,2019
2019-04-04,1,,4.98,,8.26,,1.53,,2019
2019-04-03,0,,6.67,,11.45,,3.32,,2019
2019-04-02,0,,6.15,,14.13,,1.27,,2019
2019-04-01,0,,0.28,,6.78,,-7.93,,2019
2019-03-31,0,,-2.99,,-0.19,,-5.92,,2019
2019-03-30,12,,4.15,,5.95,,-3.28,,2019
2019-03-29,1,,8.57,,14.77,,4.09,,2019
2019-03-28,0,,11.16,,18.30,,6.74,,2019
2019-03-27,0,,3.99,,12.18,,-4.50,,2019
2019-03-26,0,,1.36,,9.13,,-4.68,,2019
2019-03-25,0,,2.33,,7.34,,-1.99,,2019
2019-03-24,0,,4.53,,12.91,,-2.88,,2019
2019-03-23,0,,0.81,,10.26,,-5.99,,2019
2019-03-22,0,,2.16,,5.97,,-2.96,,2019
2019-03-21,0,,2.69,,4.39,,0.24,,2019
2019-03-20,13,,1.69,,4.92,,0.44,,2019
2019-03-19,0,,1.42,,8.74,,-4.64,,2019
2019-03-18,0,,0.01,,6.97,,-6.52,,2019
2019-03-17,0,,-1.99,,4.45,,-7.33,,2019
2019-03-16,0,,-0.32,,1.92,,-5.99,,2019
2019-03-15,3,,2.74,,5.33,,-0.86,,2019
2019-03-14,18,,11.72,,17.17,,5.29,,2019
2019-03-13,4,,5.83,,11.93,,2.13,,2019
2019-03-12,0,,0.22,,8.93,,-7.58,,2019
2019-03-11,0,,-0.82,,1.55,,-3.73,,2019
2019-03-10,1,,2.30,,6.82,,-0.54,,2019
2019-03-09,10,,-0.29,,4.37,,-6.56,,2019
2019-03-08,0,,-3.59,,8.27,,-13.38,,2019
2019-03-07,0,,-5.79,,1.14,,-12.71,,2019
2019-03-06,1,,-9.15,,-4.90,,-8.99,,2019
2019-03-05,2,,-11.30,,-8.72,,-14.21,,2019
2019-03-04,0,,-12.33,,-10.42,,-13.78,,2019
2019-03-03,0,,-6.73,,-3.76,,-11.29,,2019
2019-03-02,0,,-1.97,,0.94,,-5.89,,2019
2019-03-01,0,E,-3.03,,2.83,,-5.66,,2019
2019-02-26,0,,-8.78,,-6.49,,-10.65,,2019
2019-02-25,0,,-8.50,,-6.50,,-9.93,,2019
2019-02-24,9,,1.49,,9.58,,-6.55,,2019
2019-02-23,1,,1.29,,6.27,,-1.91,,2019
2019-02-22,0,,-2.09,,6.06,,-9.27,,2019
2019-02-21,0,,0.10,,1.95,,-4.57,,2019
2019-02-20,1,,-1.81,,2.81,,-5.74,,2019
2019-02-19,0,,-7.63,,7.42,,-16.62,,2019
2019-02-18,0,,-6.55,,,,,,2019
2019-02-16,0,,-5.64,,-1.89,,-8.42,,2019
2019-02-15,0,,-4.19,,5.27,,-9.56,,2019
2019-02-14,0,,0.47,,7.53,,-8.64,,2019
2019-02-13,4,,-4.79,,-3.07,,-7.66,,2019
2019-02-12,13,,-0.93,,1.25,,-3.13,,2019
2019-02-11,0,,-3.64,,-1.39,,-5.86,,2019
2019-02-10,2,,-5.99,,-2.36,,-10.19,,2019
2019-02-09,0,,-8.65,,-2.59,,-12.72,,2019
2019-02-08,0,,-9.58,,-4.68,,-11.03,,2019
2019-02-07,10,,2.85,,12.13,,-4.68,,2019
2019-02-06,14,,0.73,,1.54,,0.23,,2019
2019-02-05,0,,0.78,,3.29,,-0.40,,2019
2019-02-04,4,,8.85,,10.62,,3.22,,2019
2019-02-03,0,,5.95,,8.72,,2.74,,2019
2019-02-02,0,,-2.86,,6.23,,-13.11,,2019
2019-02-01,0,,-14.14,,-5.14,,-19.26,,2019
2019-01-31,0,,-22.81,,-16.53,,-28.11,,2019
2019-01-30,1,,-22.48,,-17.30,,-26.41,,2019
2019-01-29,4,,-12.31,,-8.61,,-17.35,,2019
2019-01-28,9,,-9.14,,-2.40,,-14.44,,2019
2019-01-27,1,,-11.04,,-9.18,,-16.16,,2019
2019-01-26,1,,-12.99,,-8.03,,-19.62,,2019
2019-01-25,0,,-12.20,,-8.09,,-15.18,,2019
2019-01-24,2,,-4.21,,-1.94,,-8.11,,2019
2019-01-23,10,,1.40,,5.30,,-1.98,,2019
2019-01-22,3,,-8.68,,0.10,,-16.75,,2019
2019-01-21,0,,-18.27,,-10.02,,-27.79,,2019
2019-01-20,0,,-15.16,,-10.74,,-19.04,,2019
2019-01-19,8,,-8.08,,-5.09,,-13.83,,2019
2019-01-18,2,,-2.52,,-1.02,,-5.15,,2019
2019-01-17,0,,-3.62,,-0.83,,-6.88,,2019
2019-01-16,1,,-2.30,,0.37,,-6.96,,2019
2019-01-15,0,,-3.99,,-3.02,,-5.28,,2019
2019-01-14,0,,-6.31,,-1.49,,-12.62,,2019
2019-01-13,0,,-4.52,,-0.72,,-9.30,,2019
2019-01-12,1,,-2.93,,-1.59,,-3.89,,2019
2019-01-11,0,,-4.54,,-0.36,,-7.63,,2019
2019-01-10,0,,-5.40,,-4.12,,-6.66,,2019
2019-01-09,0,,-5.34,,-1.27,,-7.64,,2019
2019-01-08,1,,4.19,,6.24,,-1.32,,2019
2019-01-07,5,,4.13,,11.72,,0.02,,2019
2019-01-06,0,,1.76,,4.48,,-2.59,,2019
2019-01-05,0,,2.37,,10.81,,-3.39,,2019
2019-01-04,0,,2.39,,9.68,,-2.30,,2019
2019-01-03,0,,-0.30,,3.35,,-2.81,,2019
2019-01-02,1,,-1.70,,-0.79,,-2.63,,2019
2019-01-01,0,,-0.40,,1.36,,-2.32,,2019
2018-12-31,20,,0.78,,5.49,,-2.57,,2018
2018-12-30,0,,-2.63,,-0.09,,-5.20,,2018
2018-12-29,1,,-1.85,,-0.40,,-2.99,,2018
2018-12-28,1,,5.82,,11.21,,-0.45,,2018
2018-12-27,5,,3.64,,9.98,,0.66,,2018
2018-12-26,0,,1.97,,7.86,,-3.52,,2018
2018-12-25,0,,-2.92,,1.48,,-7.84,,2018
2018-12-24,0,,-1.74,,0.65,,-6.83,,2018
2018-12-23,0,,-0.27,,1.78,,-1.88,,2018
2018-12-22,0,,-1.01,,-0.51,,-1.77,,2018
2018-12-21,3,,2.08,,4.65,,-1.04,,2018
2018-12-20,2,,4.94,,7.26,,2.89,,2018
2018-12-19,0,,2.28,,8.26,,-1.63,,2018
2018-12-18,0,,-2.28,,3.17,,-7.49,,2018
2018-12-17,0,,0.96,,3.69,,-3.53,,2018
2018-12-16,0,,0.48,,5.62,,-2.83,,2018
2018-12-15,0,,0.61,,2.80,,-1.33,,2018
2018-12-14,11,,2.58,,5.29,,0.68,,2018
2018-12-13,3,,1.17,,5.09,,-0.58,,2018
2018-12-12,0,,0.19,,4.43,,-3.91,,2018
2018-12-11,0,,-1.65,,-0.21,,-3.75,,2018
2018-12-10,0,,-2.61,,0.83,,-4.64,,2018
2018-12-09,0,,-6.94,,-0.56,,-13.65,,2018
2018-12-08,0,,-5.63,,-1.11,,-10.74,,2018
2018-12-07,0,,-4.06,,-1.39,,-6.69,,2018
2018-12-06,0,,-2.19,,0.07,,-4.46,,2018
2018-12-05,2,,-3.41,,-1.68,,-6.01,,2018
2018-12-04,0,,-1.98,,1.23,,-4.98,,2018
2018-11-30,0.762,E,-0.65,,4.40,,-4.97,,2018
2018-11-29,0,E,-3.99,,-1.96,,-6.07,,2018
2018-11-28,1,,-4.29,,-2.72,,-5.79,,2018
2018-11-27,8,,-3.64,,-2.09,,-4.72,,2018
2018-11-26,14,,-1.59,,0.97,,-3.47,,2018
2018-11-25,2,,4.29,,5.48,,0.67,,2018
2018-11-24,4,,6.48,,7.43,,5.04,,2018
2018-11-23,0,,2.64,,8.93,,-3.47,,2018
2018-11-22,0,,-4.34,,-2.10,,-6.47,,2018
2018-11-21,0,,-0.78,,1.27,,-5.20,,2018
2018-11-20,0,,-1.52,,0.43,,-1.72,,2018
2018-11-19,0,,-0.99,,2.40,,-4.21,,2018
2018-11-18,0,,-0.13,,3.19,,-3.84,,2018
2018-11-17,1,,0.82,,2.44,,-0.91,,2018
2018-11-16,0,,0.34,,3.02,,-2.61,,2018
2018-11-15,6,,-1.80,,0.22,,-3.63,,2018
2018-11-14,0,,-2.31,,3.33,,-5.02,,2018
2018-11-13,1,,-3.11,,-2.11,,-5.12,,2018
2018-11-12,2,,1.04,,3.81,,-2.16,,2018
2018-11-11,0,,-1.22,,2.91,,-4.15,,2018
2018-11-10,3,,-2.63,,0.50,,-5.95,,2018
2018-11-09,5,,-0.11,,1.70,,-3.84,,2018
2018-11-08,0,,2.81,,5.77,,1.05,,2018
2018-11-07,0,,3.46,,5.55,,1.76,,2018
2018-11-06,10,,8.38,,11.44,,5.53,,2018
2018-11-05,1,,8.41,,10.09,,7.11,,2018
2018-11-04,3,,6.51,,11.21,,3.27,,2018
2018-11-03,0,,4.35,,9.04,,1.55,,2018
2018-11-02,2,,4.90,,7.86,,1.90,,2018
2018-11-01,4,,6.70,,8.06,,3.72,,2018
2018-10-31,7,,11.10,,15.32,,7.58,,2018
2018-10-30,0,,8.49,,16.21,,2.51,,2018
2018-10-29,4,,6.76,,11.06,,2.05,,2018
2018-10-28,11,,5.40,,9.71,,1.79,,2018
2018-10-27,0,,6.09,,7.58,,2.91,,2018
2018-10-26,0,,6.52,,10.40,,3.90,,2018
2018-10-25,0,,2.28,,8.17,,-3.48,,2018
2018-10-24,0,,3.08,,9.20,,-2.47,,2018
2018-10-23,0,,7.11,,11.38,,1.69,,2018
2018-10-22,0,,6.24,,14.55,,0.94,,2018
2018-10-21,0,,3.50,,8.26,,1.40,,2018
2018-10-20,10,,7.06,,11.84,,1.26,,2018
2018-10-19,2,,7.52,,13.03,,4.10,,2018
2018-10-18,0,,3.67,,13.00,,-3.91,,2018
2018-10-17,0,,5.95,,9.14,,-2.21,,2018
2018-10-16,0,,6.49,,13.41,,0.91,,2018
2018-10-15,1,,7.04,,9.98,,1.70,,2018
2018-10-14,0,,8.11,,16.22,,1.09,,2018
2018-10-13,0,,6.11,,11.75,,2.08,,2018
2018-10-12,4,,5.19,,6.87,,3.28,,2018
2018-10-11,0,,10.25,,17.06,,5.48,,2018
2018-10-10,25,,20.22,,21.54,,17.04,,2018
2018-10-09,0,,23.50,,29.34,,18.85,,2018
2018-10-08,0,,20.43,,29.03,,14.33,,2018
2018-10-07,1,,13.31,,14.53,,11.92,,2018
2018-10-06,15,,17.25,,22.36,,14.43,,2018
2018-10-05,3,,9.57,,14.91,,6.39,,2018
2018-10-04,0,,18.03,,25.37,,6.64,,2018
2018-10-03,0,,20.07,,29.18,,12.62,,2018
2018-10-02,19,,16.18,,19.62,,13.27,,2018
2018-10-01,5,,11.60,,15.81,,9.58,,2018
2018-09-30,5,,8.80,,13.88,,5.63,,2018
2018-09-29,0,,9.36,,15.92,,2.71,,2018
2018-09-28,1,,12.25,,16.46,,7.21,,2018
2018-09-27,0,,11.47,,17.46,,5.54,,2018
2018-09-26,0,,14.88,,18.49,,6.22,,2018
2018-09-25,2,,21.71,,26.64,,17.88,,2018
2018-09-24,0,,15.09,,21.20,,8.96,,2018
2018-09-23,0,,13.19,,22.37,,5.16,,2018
2018-09-22,0,,12.69,,19.65,,8.09,,2018
2018-09-21,5,,22.20,,25.12,,12.83,,2018
2018-09-20,5,,21.85,,31.16,,17.39,,2018
2018-09-19,0,,20.63,,28.13,,16.26,,2018
2018-09-18,0,,21.68,,28.21,,16.21,,2018
2018-09-17,0,,23.32,,32.35,,15.84,,2018
2018-09-16,0,,22.97,,30.50,,17.52,,2018
2018-09-15,0,,20.40,,29.14,,13.51,,2018
2018-09-14,0,,19.73,,28.18,,13.37,,2018
2018-09-13,0,,18.58,,26.48,,12.92,,2018
2018-09-12,0,,17.74,,25.63,,9.25,,2018
2018-09-11,0,,16.41,,26.38,,8.79,,2018
2018-09-10,0,,14.70,,19.83,,10.95,,2018
2018-09-09,1,,13.75,,18.74,,10.59,,2018
2018-09-08,0,,15.54,,18.70,,11.91,,2018
2018-09-07,0,,16.78,,19.85,,14.15,,2018
2018-09-06,3,,19.48,,22.27,,16.38,,2018
2018-09-05,0,,26.04,,31.33,,20.91,,2018
2018-09-04,0,,25.15,,32.06,,20.04,,2018
2018-09-03,6,,23.75,,30.66,,20.10,,2018
2018-09-02,22,,24.72,,30.81,,19.58,,2018
2018-09-01,18,,22.85,,26.94,,20.04,,2018
2018-08-31,0,,19.76,,27.37,,12.65,,2018
2018-08-30,0,,16.22,,24.29,,10.49,,2018
2018-08-29,2,,20.48,,25.69,,13.71,,2018
2018-08-28,31,,25.09,,30.81,,19.19,,2018
2018-08-27,0,,26.94,,31.28,,22.05,,2018
2018-08-26,0,,24.32,,29.93,,18.91,,2018
2018-08-25,19,,21.27,,24.07,,17.87,,2018
2018-08-24,0,,18.28,,23.12,,11.80,,2018
2018-08-23,0,,19.81,,14.67,,14.43,,2018
2018-08-22,0,,18.22,,26.25,,-0.90,,2018
2018-08-21,9,,21.08,,24.36,,16.68,,2018
2018-08-20,0,,21.30,,28.32,,-4.33,,2018
2018-08-19,0,,22.11,,37.70,,,,2018
2018-08-18,0,,22.69,,28.08,,18.38,,2018
